name,transcription
Recording (81)_chunk_0003.wav,त्यसका लागि साथै पर्यटनका दृष्टिले महत्त्वपूर्ण मानिएको कालिचोक
Recording (81)_chunk_0004.wav,धार्मिक पर्यटनका दृष्टिले महत्त्वपूर्ण दोलखा भीमसेन नेपालकै सबैभन्दा ठुलो
Recording (81)_chunk_0005.wav,जलविद्युत आयोजना तामाकोशी जस्ता कुराले पनि दोलखा प्रसिद्ध नै छ
Recording (81)_chunk_0006.wav,त्यसका अतिरिक्त जिरेल चुरेल थामी जस्ता विविध जातिका आदिभूमि पनि दोलखाानै हो
Recording (83)_chunk_0000.wav,नेपाली समाजमा भर्खरै मात्र नयाँपनको केही सङ्केत देखा पर्न थालेको छन्
Recording (83)_chunk_0001.wav,नेपालमा भएको राजनीतिक परिवर्तनपछि सामाजिक रूपान्तरणका लागि पनि पृष्ठभूमि तयार भइरहेको छ
Recording (83)_chunk_0002.wav,परिवर्तनपछि संसारका क्षेत्रमा व्यापक विकास भएको छ नेपाल पनि एउटै गाउँको
Recording (83)_chunk_0003.wav,रूपमा विकसित भएको विश्वको एउटा अङ्ग बनेको छ विश्वमा विकसित
Recording (83)_chunk_0004.wav,ज्ञान विज्ञान हरेक आयामसँग नेपालीको परिचय मात्र नभई धनिष्ठासमेत पढिसकेको छ
Recording (83)_chunk_0005.wav,समाजमा अनेक विभेदमा परेका जनसमुदाय पनि सोही कारणले
Recording (83)_chunk_0006.wav,ठाठाबाटा बनिरहेका छन् यस क्रममा नेपालीहरू पर्याप्त मात्रामा व्यक्तिवादी पनि बनिरहेका छन् स्वार्थको भावनाले मानिसलाई व्यक्तिवादी बनाउँछ
